t,order
3.200000000000000178e+00,1.630094188257095733e-01
3.250000000000000000e+00,1.682653070167386689e-01
3.300000000000000266e+00,1.735387294420481785e-01
3.350000000000000089e+00,1.788032468073759429e-01
3.400000000000000355e+00,1.840376111023446781e-01
3.450000000000000178e+00,1.892335055594471516e-01
3.500000000000000000e+00,1.944247197617925138e-01
3.550000000000000266e+00,1.998502895476230168e-01
3.600000000000000089e+00,2.078367908720525348e-01
3.650000000000000355e+00,2.143069703958124517e-01
3.700000000000000178e+00,2.178013758458179627e-01
3.750000000000000000e+00,2.215668007115039473e-01
3.800000000000000266e+00,2.252412501243055143e-01
3.850000000000000089e+00,2.287538445921513952e-01
3.900000000000000355e+00,2.320968393977929367e-01
3.950000000000000178e+00,2.352732068921041531e-01
4.000000000000000000e+00,2.382749151496204865e-01
4.049999999999999822e+00,2.410774760734373245e-01
4.100000000000000533e+00,2.436509563478315155e-01
4.150000000000000355e+00,2.459776636650730375e-01
4.200000000000000178e+00,2.480600615535275277e-01
4.250000000000000000e+00,2.499146431866758056e-01
4.299999999999999822e+00,2.515776521118390785e-01
4.350000000000000533e+00,2.531798570305925367e-01
4.400000000000000355e+00,2.550424603304224380e-01
4.450000000000000178e+00,2.572679656400061465e-01
4.500000000000000000e+00,2.591892136411097503e-01
4.549999999999999822e+00,2.603155223099717364e-01
4.600000000000000533e+00,2.607364421626224282e-01
4.650000000000000355e+00,2.606767734638584244e-01
4.700000000000000178e+00,2.603165423719540628e-01
4.750000000000000000e+00,2.597877250556591688e-01
4.800000000000000711e+00,2.591932668666809270e-01
4.850000000000000533e+00,2.586125679079765982e-01
4.900000000000000355e+00,2.581113219777950718e-01
4.950000000000000178e+00,2.579635130849560198e-01
5.000000000000000000e+00,2.605921977904124276e-01
5.050000000000000711e+00,2.646653709896130136e-01
5.100000000000000533e+00,2.661584094268378275e-01
5.150000000000000355e+00,2.671508212870561394e-01
5.200000000000000178e+00,2.681797894498694212e-01
5.250000000000000000e+00,2.692715327869169006e-01
5.300000000000000711e+00,2.703890534618763053e-01
5.350000000000000533e+00,2.716016823407982894e-01
5.400000000000000355e+00,2.729024038651952644e-01
5.450000000000000178e+00,2.739759884294380998e-01
5.500000000000000000e+00,2.745369321600117374e-01
5.550000000000000711e+00,2.745990852568187535e-01
5.600000000000000533e+00,2.743374794462215549e-01
5.650000000000000355e+00,2.739539456065850920e-01
5.700000000000000178e+00,2.736599450580260995e-01
5.750000000000000000e+00,2.737381752451136241e-01
5.800000000000000711e+00,2.746030318162940298e-01
5.850000000000000533e+00,2.762036122474534339e-01
5.900000000000000355e+00,2.770970499054597469e-01
5.950000000000000178e+00,2.769901529985078770e-01
6.000000000000000000e+00,2.765593304977713718e-01
6.050000000000000711e+00,2.760819241497257104e-01
6.100000000000000533e+00,2.755945779691192921e-01
6.150000000000000355e+00,2.750578256497421825e-01
6.200000000000000178e+00,2.744087866669553955e-01
6.250000000000000000e+00,2.735803965224973822e-01
6.300000000000000711e+00,2.725133710518513053e-01
6.350000000000000533e+00,2.711818654576596543e-01
6.400000000000000355e+00,2.696726795964308754e-01
6.450000000000000178e+00,2.683017072543539272e-01
6.500000000000000000e+00,2.674655375383464539e-01
6.550000000000000711e+00,2.672152967843302585e-01
6.600000000000000533e+00,2.673373043061757492e-01
6.650000000000000355e+00,2.676601457458007705e-01
6.700000000000000178e+00,2.680739907844938985e-01
6.750000000000000000e+00,2.684757766314013194e-01
6.800000000000000711e+00,2.687846516014674170e-01
6.850000000000000533e+00,2.689974753519219219e-01
6.900000000000000355e+00,2.692516752057111940e-01
6.950000000000000178e+00,2.700846021924645513e-01
7.000000000000000000e+00,2.735879004409629278e-01
7.050000000000000711e+00,2.775596415902478742e-01
7.100000000000000533e+00,2.789452083895850310e-01
7.150000000000000355e+00,2.802325960513518677e-01
7.200000000000000178e+00,2.822734554202244728e-01
7.250000000000000000e+00,2.833409833865440097e-01
7.300000000000000711e+00,2.819028265102888620e-01
7.350000000000000533e+00,2.799783217497273102e-01
7.400000000000000355e+00,2.780522091368026749e-01
7.450000000000000178e+00,2.761257806325286834e-01
7.500000000000000000e+00,2.742009066726950328e-01
7.550000000000000711e+00,2.722993044084915382e-01
7.600000000000000533e+00,2.704475572545715911e-01
7.650000000000000355e+00,2.686683088110702333e-01
7.700000000000000178e+00,2.669781511994542278e-01
7.750000000000000000e+00,2.653899962749270980e-01
7.800000000000000711e+00,2.639169338738662773e-01
7.850000000000000533e+00,2.625752477408678232e-01
7.900000000000000355e+00,2.613853774007788289e-01
7.950000000000000178e+00,2.603709037004098836e-01
8.000000000000000000e+00,2.595564250946161278e-01
8.050000000000000711e+00,2.589650345913325769e-01
8.099999999999999645e+00,2.586161589357685586e-01
8.150000000000000355e+00,2.585245685648426828e-01
8.200000000000001066e+00,2.587017406856180757e-01
8.250000000000000000e+00,2.591611570558432498e-01
8.300000000000000711e+00,2.599300122102062849e-01
8.349999999999999645e+00,2.610723618260861190e-01
8.400000000000000355e+00,2.627347541037933221e-01
8.450000000000001066e+00,2.652150917278962572e-01
8.500000000000000000e+00,2.688394656407691596e-01
8.550000000000000711e+00,2.731310720292804417e-01
8.599999999999999645e+00,2.769794115674121815e-01
8.650000000000000355e+00,2.801475404775117806e-01
8.700000000000001066e+00,2.829112411862250154e-01
8.750000000000000000e+00,2.855418168034290494e-01
8.800000000000000711e+00,2.882127788803489632e-01
8.849999999999999645e+00,2.909795350385393498e-01
