t,order
1.385000000000000142e+01,4.722278566758139617e-02
1.390000000000000036e+01,4.371426508725766158e-02
1.395000000000000107e+01,3.995791724312797166e-02
1.400000000000000000e+01,3.598638406364471770e-02
1.405000000000000071e+01,3.184524661991643135e-02
1.410000000000000142e+01,2.759972708982375011e-02
1.415000000000000036e+01,2.334992158220440192e-02
1.420000000000000107e+01,1.926467245036590781e-02
1.425000000000000000e+01,1.565471947610608261e-02
1.430000000000000071e+01,1.309337794442624360e-02
1.435000000000000142e+01,1.237879901877827690e-02
1.440000000000000036e+01,1.385554800711241187e-02
1.445000000000000107e+01,1.696007122583647816e-02
1.450000000000000000e+01,2.094576047585975168e-02
1.455000000000000071e+01,2.534247236057958139e-02
1.460000000000000142e+01,2.989726820088238826e-02
1.465000000000000036e+01,3.446670456995232917e-02
1.470000000000000107e+01,3.895997900408077613e-02
1.475000000000000000e+01,4.331308012296913867e-02
1.480000000000000071e+01,4.747686628496333022e-02
1.485000000000000142e+01,5.141034847030527544e-02
1.490000000000000036e+01,5.507845304837537259e-02
1.495000000000000107e+01,5.845179514037830704e-02
1.500000000000000000e+01,6.150611434869942412e-02
1.505000000000000071e+01,6.422201620753549556e-02
1.510000000000000142e+01,6.658482105976709642e-02
1.515000000000000036e+01,6.858441727482485206e-02
1.520000000000000107e+01,7.021595828762766667e-02
1.525000000000000000e+01,7.147890288057191788e-02
1.530000000000000071e+01,7.237672050158895642e-02
1.535000000000000142e+01,7.291626550407002971e-02
1.540000000000000036e+01,7.310681874666609403e-02
1.545000000000000107e+01,7.295938242102249782e-02
1.550000000000000000e+01,7.248681077046273402e-02
1.555000000000000071e+01,7.170365695529613836e-02
1.560000000000000142e+01,7.062664524545278488e-02
1.565000000000000036e+01,6.927507336459798326e-02
1.570000000000000107e+01,6.767090194671455949e-02
1.575000000000000000e+01,6.583861862940866561e-02
1.580000000000000071e+01,6.380485377913741596e-02
1.585000000000000142e+01,6.159780114594484018e-02
1.590000000000000036e+01,5.924539959803323819e-02
1.595000000000000107e+01,5.677462803297711469e-02
1.600000000000000000e+01,5.421152152622336212e-02
1.605000000000000071e+01,5.158204736792476597e-02
1.610000000000000142e+01,4.891456498859623331e-02
1.615000000000000213e+01,4.624336126677525138e-02
1.619999999999999929e+01,4.361398303439839585e-02
1.625000000000000000e+01,4.109019876258401816e-02
1.630000000000000071e+01,3.876006604668252864e-02
1.635000000000000142e+01,3.674034552106650309e-02
1.640000000000000213e+01,3.517585566792107155e-02
1.644999999999999929e+01,3.422888517733480712e-02
1.650000000000000000e+01,3.405538670572495069e-02
1.655000000000000071e+01,3.476897433010896904e-02
1.660000000000000142e+01,3.641178723467883988e-02
1.665000000000000213e+01,3.894850840499489847e-02
1.669999999999999929e+01,4.228586113712976685e-02
1.675000000000000000e+01,4.630257114283972686e-02
1.680000000000000071e+01,5.087392091228339769e-02
1.685000000000000142e+01,5.588474471588467801e-02
1.690000000000000213e+01,6.123371928338474518e-02
1.694999999999999929e+01,6.683345239472977817e-02
1.700000000000000000e+01,7.260854763109668430e-02
1.705000000000000071e+01,7.849336230458718588e-02
1.710000000000000142e+01,8.443009869054032834e-02
1.715000000000000213e+01,9.036753069243330660e-02
1.719999999999999929e+01,9.626038881369183842e-02
1.725000000000000000e+01,1.020679237349196300e-01
1.730000000000000071e+01,1.077539180865594720e-01
1.735000000000000142e+01,1.132852374247791116e-01
1.740000000000000213e+01,1.186302286334373624e-01
1.744999999999999929e+01,1.237572269854746720e-01
1.750000000000000000e+01,1.286334683022269110e-01
1.755000000000000071e+01,1.332238222534746497e-01
1.760000000000000142e+01,1.374901295754005215e-01
1.765000000000000213e+01,1.413925770951232064e-01
1.769999999999999929e+01,1.448909385805900452e-01
1.775000000000000000e+01,1.479463927228374664e-01
1.780000000000000071e+01,1.505239063341814176e-01
1.785000000000000142e+01,1.525960023651848629e-01
1.790000000000000213e+01,1.541443352213552886e-01
1.794999999999999929e+01,1.551615122719066098e-01
1.800000000000000000e+01,1.556511029395813983e-01
1.805000000000000071e+01,1.556266124431320563e-01
1.810000000000000142e+01,1.551098902382929690e-01
1.815000000000000213e+01,1.541293232876724262e-01
1.819999999999999929e+01,1.527175807898779325e-01
1.825000000000000000e+01,1.509094086001528667e-01
1.830000000000000071e+01,1.487401155629290428e-01
1.835000000000000142e+01,1.462443518968960798e-01
1.840000000000000213e+01,1.434553475542121592e-01
1.844999999999999929e+01,1.404045061588600207e-01
1.850000000000000000e+01,1.371212041308558227e-01
1.855000000000000071e+01,1.336339847143281079e-01
1.860000000000000142e+01,1.299710012404677317e-01
1.865000000000000213e+01,1.261605016452777839e-01
1.869999999999999929e+01,1.222313884651345384e-01
1.875000000000000000e+01,1.182143728292368995e-01
1.880000000000000071e+01,1.141433232288397437e-01
1.885000000000000142e+01,1.100553512453530114e-01
1.890000000000000213e+01,1.059916682764595192e-01
1.894999999999999929e+01,1.019975430583302534e-01
1.900000000000000000e+01,9.812199527260205556e-02
1.905000000000000071e+01,9.441720921943418110e-02
1.910000000000000142e+01,9.093739872815760628e-02
1.915000000000000213e+01,8.773887057626400532e-02
1.920000000000000284e+01,8.487728460034782429e-02
1.925000000000000000e+01,8.240531481484815457e-02
1.930000000000000071e+01,8.037090687955984747e-02
1.935000000000000142e+01,7.881533105582168297e-02
1.940000000000000213e+01,7.777121248607758719e-02
1.945000000000000284e+01,7.726080529578199796e-02
1.950000000000000000e+01,7.729385146149629626e-02
1.955000000000000071e+01,7.786767132626314092e-02
1.960000000000000142e+01,7.896765415122235232e-02
1.965000000000000213e+01,8.056814930420115595e-02
1.970000000000000284e+01,8.263448211161651680e-02
1.975000000000000000e+01,8.512528898413401768e-02
1.980000000000000071e+01,8.799487985870577123e-02
1.985000000000000142e+01,9.119544456888427353e-02
1.990000000000000213e+01,9.467868929789860499e-02
1.995000000000000284e+01,9.839603116760670121e-02
2.000000000000000000e+01,1.023019812528308536e-01
2.005000000000000071e+01,1.063555853757094244e-01
2.010000000000000142e+01,1.105210043666376568e-01
2.015000000000000213e+01,1.147678248478705282e-01
2.020000000000000284e+01,1.190711029016703060e-01
2.025000000000000000e+01,1.234111133659241272e-01
2.030000000000000071e+01,1.277729327177621610e-01
2.035000000000000142e+01,1.321450787443162744e-01
2.040000000000000213e+01,1.365167939929954333e-01
2.045000000000000284e+01,1.408763813016742084e-01
2.050000000000000000e+01,1.452098901177784063e-01
2.055000000000000071e+01,1.495001869369599889e-01
2.060000000000000142e+01,1.537265029586146192e-01
2.065000000000000213e+01,1.578645944642420584e-01
2.070000000000000284e+01,1.618868613964523917e-01
2.075000000000000000e+01,1.657632567516912070e-01
2.080000000000000071e+01,1.694645000362773601e-01
2.085000000000000142e+01,1.729635228519268153e-01
2.090000000000000213e+01,1.762366540580497520e-01
2.095000000000000284e+01,1.792646261069035796e-01
2.100000000000000000e+01,1.820334502178162506e-01
2.105000000000000071e+01,1.845361478890901463e-01
2.110000000000000142e+01,1.867717908248033576e-01
2.115000000000000213e+01,1.887458608152809414e-01
2.120000000000000284e+01,1.904700014565585409e-01
2.125000000000000000e+01,1.919612362266579775e-01
2.130000000000000071e+01,1.932411044272383804e-01
