market,kind,date,trough,mean_corr,planted_mean_corr,absorption,planted_absorption,flicker,planted_flicker,quarter
ch_smi,crash,2015-01-13,2015-01-16,-0.023502951595394866,0.0064970484046051324,-0.0296791011450743,0.00032089885492572745,0.014396409749670658,0.04439640974967063,2015Q1
ch_smi,crash,2015-08-05,2015-09-24,-0.01676591103248326,0.013234088967516747,-0.016239073885269534,0.0137609261147305,0.012112930180306042,0.042112930180306096,2015Q3
ch_smi,crash,2018-12-03,2018-12-27,-0.009888273657356594,0.02011172634264341,-0.013480429065508791,0.016519570934491256,-0.08527973426212596,-0.05527973426212589,2018Q4
ch_smi,crash,2020-02-19,2020-03-23,-0.17657379892748543,-0.14657379892748543,-0.14512088265508338,-0.11512088265508333,-0.11283826941879913,-0.08283826941879908,2020Q1
ch_smi,crash,2025-03-03,2025-04-09,-0.0614004372776374,-0.0314004372776374,-0.05445457995398578,-0.024454579953985756,-0.061593601040011575,-0.03159360104001155,2025Q1
ch_smi,placebo,2004-04-06,2004-04-06,0.05782351603623906,,0.05006404146977336,,0.08878097502621272,,2004Q2
ch_smi,placebo,2022-03-18,2022-03-18,0.027766911182908267,,0.03809084889067813,,0.03678102647880995,,2022Q1
crypto,crash,2017-01-04,2017-01-11,,,,,,,2017Q1
crypto,crash,2017-09-01,2017-09-14,,,,,,,2017Q3
crypto,crash,2018-03-05,2018-04-06,0.16495859095496795,0.19495859095496798,0.14175274489854675,0.1717527448985468,0.05614817964573164,0.08614817964573165,2018Q1
crypto,crash,2018-11-07,2018-12-15,-0.0917203100871644,-0.06172031008716435,-0.08622269446837076,-0.05622269446837069,-0.11997315388610376,-0.08997315388610376,2018Q4
crypto,crash,2020-02-12,2020-03-12,0.06967485374139157,0.09967485374139165,0.049126405061719225,0.07912640506171925,0.00558769166981235,0.035587691669812294,2020Q1
crypto,crash,2021-05-08,2021-06-25,0.254307424517583,0.284307424517583,0.218100082572363,0.24810008257236296,0.21167557371398416,0.24167557371398427,2021Q2
crypto,crash,2021-12-24,2022-01-22,0.10134715245537985,0.1313471524553799,0.07694085085805567,0.10694085085805567,0.10209869190401066,0.13209869190401066,2021Q4
crypto,crash,2022-05-31,2022-06-18,0.032511410076338086,0.06251141007633806,0.025516848812091108,0.05551684881209107,-0.14414866431545198,-0.11414866431545194,2022Q2
crypto,placebo,2015-08-26,2015-08-26,,,,,,,2015Q3
crypto,placebo,2016-01-26,2016-01-26,,,,,,,2016Q1
crypto,placebo,2024-03-22,2024-03-22,0.13455796395432018,,0.12433059216121652,,0.13973307639479127,,2024Q1
crypto,placebo,2025-03-15,2025-03-15,0.07371000090919101,,0.07337279233318707,,0.015362535737565372,,2025Q1
de_dax,crash,2000-09-04,2000-10-12,0.04365210851130328,0.07365210851130329,0.029498648289457762,0.05949864828945776,0.008446764913942107,0.03844676491394211,2000Q3
de_dax,crash,2002-03-19,2002-06-14,0.06014378924278417,0.09014378924278425,0.07628317500605422,0.10628317500605414,0.056674655967338915,0.08667465596733884,2002Q1
de_dax,crash,2002-12-02,2003-02-26,-0.010976201041445754,0.019023798958554255,0.006673039805718002,0.03667303980571801,-0.04407292649492354,-0.014072926494923527,2002Q4
de_dax,crash,2003-09-04,2003-09-30,0.1155297466630301,0.14552974666303015,0.09955853890078582,0.12955853890078578,0.14356871070106364,0.1735687107010637,2003Q3
de_dax,crash,2004-03-08,2004-03-24,0.12117413406027464,0.15117413406027466,0.10351697422578465,0.13351697422578465,0.10953773421780014,0.13953773421780014,2004Q1
de_dax,crash,2006-05-09,2006-06-13,0.05985426394661999,0.08985426394662001,0.05550567897299379,0.08550567897299384,0.10567264043216852,0.1356726404321686,2006Q2
de_dax,crash,2007-07-16,2007-08-16,-0.04418789085609772,-0.014187890856097729,-0.0331576237386821,-0.0031576237386820535,-0.12354131798987367,-0.09354131798987363,2007Q3
de_dax,crash,2008-02-19,2008-03-17,-0.06978741435315591,-0.03978741435315593,-0.044109179758742276,-0.014109179758742296,0.0217393965263862,0.051739396526386205,2008Q1
de_dax,crash,2008-08-11,2008-10-24,-0.08836141497821437,-0.05836141497821434,-0.06690958645946787,-0.03690958645946783,-0.07910798600376603,-0.04910798600376598,2008Q3
de_dax,crash,2009-06-02,2009-07-08,0.25124469061683047,0.28124469061683044,0.2150001546150532,0.24500015461505323,0.23218253968253966,0.26218253968253974,2009Q2
de_dax,crash,2010-01-04,2010-02-05,0.14616862211300377,0.17616862211300383,0.11805707443948721,0.1480570744394872,0.05715819964349371,0.08715819964349374,2010Q1
de_dax,crash,2011-02-18,2011-03-16,0.0028674099234182646,0.03286740992341825,0.005782886486843802,0.035782886486843794,0.013622181195710603,0.04362218119571062,2011Q1
de_dax,crash,2011-10-28,2011-11-24,-0.011485560908958331,0.01851443909104175,-6.674760818400904e-05,0.029933252391816045,0.016526537744932512,0.04652653774493254,2011Q4
de_dax,crash,2014-07-03,2014-08-08,0.025819210051599123,0.05581921005159914,0.0266442868813636,0.05664428688136358,0.060686250233743695,0.09068625023374373,2014Q3
de_dax,crash,2015-07-20,2015-09-24,-0.052965717782438894,-0.022965717782438777,-0.04413004548149666,-0.014130045481496656,-0.11268606428919263,-0.08268606428919266,2015Q3
de_dax,crash,2016-05-30,2016-06-27,,,,,,,2016Q2
de_dax,crash,2018-01-23,2018-03-26,-0.10338422516363482,-0.07338422516363485,-0.08404057370775449,-0.05404057370775455,-0.07870818344677183,-0.04870818344677183,2018Q1
de_dax,crash,2020-02-19,2020-03-18,-0.11148241724846808,-0.0814824172484681,-0.07777688924974893,-0.04777688924974889,-0.06131764712252517,-0.03131764712252514,2020Q1
de_dax,crash,2020-09-16,2020-10-30,-0.12668319476939585,-0.09668319476939584,-0.05770672801482581,-0.02770672801482581,-0.09594336219336222,-0.06594336219336219,2020Q3
de_dax,crash,2022-06-06,2022-07-05,0.025443091346331426,0.05544309134633144,0.02091373228294967,0.05091373228294969,-0.06507838158573452,-0.035078381585734515,2022Q2
de_dax,crash,2025-03-06,2025-04-09,-0.002678050946806218,0.0273219490531938,-0.030263194653739584,-0.00026319465373957074,-0.029569533475783435,0.00043046652421655646,2025Q1
es_ibex35,crash,2000-09-15,2000-12-04,,,,,,,2000Q3
es_ibex35,crash,2001-08-06,2001-09-21,-0.08149704813940702,-0.05149704813940698,-0.05546704080042017,-0.02546704080042013,-0.17509208034290275,-0.1450920803429027,2001Q3
es_ibex35,crash,2002-08-27,2002-10-09,-0.017205269381557867,0.012794730618442126,-0.012981339439398073,0.017018660560601934,0.009222703257482862,0.03922270325748286,2002Q3
es_ibex35,crash,2006-05-09,2006-06-13,0.009032690200793798,0.0390326902007938,-0.001625721455283502,0.028374278544716545,0.033122022049765956,0.06312202204976596,2006Q2
es_ibex35,crash,2007-12-11,2008-01-23,-0.08788940708558099,-0.05788940708558103,-0.08113620031188398,-0.051136200311884,-0.017807495080411996,0.012192504919588032,2007Q4
es_ibex35,crash,2008-08-11,2008-10-28,-0.0614746603328602,-0.031474660332860206,-0.04307390379346403,-0.013073903793464048,-0.012202313576465862,0.01779768642353413,2008Q3
es_ibex35,crash,2010-01-06,2010-02-05,0.022591178177299595,0.052591178177299566,0.023249191016476323,0.05324919101647632,-0.011518821910484568,0.01848117808951548,2010Q1
es_ibex35,crash,2010-10-22,2010-11-30,0.04833021755645363,0.07833021755645363,0.027710342858386056,0.05771034285838608,0.08085735322777236,0.11085735322777239,2010Q4
es_ibex35,crash,2011-07-01,2011-09-12,-0.06222962937948068,-0.03222962937948067,-0.05608835106858016,-0.026088351068580172,-0.13469135031635032,-0.10469135031635028,2011Q3
es_ibex35,crash,2012-07-03,2012-07-24,-0.04505207683029662,-0.01505207683029659,-0.034422691520191694,-0.004422691520191724,-0.09146146940851092,-0.0614614694085109,2012Q3
es_ibex35,crash,2013-03-14,2013-04-08,0.08771720917594517,0.1177172091759451,0.06861314509157508,0.09861314509157504,0.13025037801247627,0.1602503780124763,2013Q1
es_ibex35,crash,2014-09-05,2014-10-16,-0.10681469083001335,-0.07681469083001334,-0.09672568947800858,-0.06672568947800858,-0.0892285679086109,-0.059228567908610884,2014Q3
es_ibex35,crash,2015-07-20,2015-09-24,-0.07565612364552365,-0.045656123645523634,-0.07930214985736468,-0.04930214985736459,-0.10054123539188446,-0.07054123539188444,2015Q3
es_ibex35,crash,2018-01-23,2018-03-26,-0.07131609421911614,-0.04131609421911613,-0.06644294316598827,-0.036442943165988305,-0.0812492797819095,-0.0512492797819095,2018Q1
es_ibex35,crash,2020-02-19,2020-03-16,-0.09115590332320354,-0.06115590332320353,-0.04988302828650789,-0.01988302828650786,-0.005213896402244178,0.024786103597755866,2020Q1
es_ibex35,crash,2021-06-14,2021-07-19,0.027836083657688613,0.05783608365768858,0.013668097474419943,0.043668097474419874,0.032511199973551334,0.06251119997355133,2021Q2
es_ibex35,crash,2022-02-10,2022-03-07,0.0036677671145521674,0.033667767114552154,0.009691361753183702,0.0396913617531837,0.020487551939741187,0.05048755193974115,2022Q1
es_ibex35,crash,2022-08-16,2022-10-12,0.07386169883473044,0.10386169883473044,0.05396056923056324,0.08396056923056323,0.022538322147040657,0.05253832214704063,2022Q3
es_ibex35,crash,2025-03-25,2025-04-07,-0.007436907534281935,0.022563092465718082,-0.023263790952902947,0.006736209047097079,-0.015498515676315614,0.014501484323684422,2025Q1
eu_stoxx50,crash,2008-05-19,2008-07-15,-0.11837023938034327,-0.08837023938034322,-0.09700759093687408,-0.0670075909368741,-0.0290929197146651,0.0009070802853348714,2008Q2
eu_stoxx50,crash,2009-01-06,2009-03-09,-0.00847219785728992,0.021527802142710106,-0.016059856351364404,0.01394014364863557,0.012898003690051082,0.04289800369005114,2009Q1
eu_stoxx50,crash,2010-01-08,2010-02-05,0.04547493989527241,0.07547493989527233,0.0362026178496255,0.06620261784962557,-0.07142148288001801,-0.041421482880018005,2010Q1
eu_stoxx50,crash,2011-02-18,2011-03-16,0.01956530145293134,0.049565301452931344,0.013334036762678006,0.04333403676267796,0.06013211913054331,0.09013211913054332,2011Q1
eu_stoxx50,crash,2011-10-27,2011-11-23,0.029991101221174765,0.05999110122117476,0.03418273323903388,0.06418273323903394,-0.014582679309320012,0.01541732069067997,2011Q4
eu_stoxx50,crash,2013-05-28,2013-06-24,0.0752781102763666,0.10527811027636665,0.062478814489030546,0.09247881448903064,0.08905780622885894,0.11905780622885884,2013Q2
eu_stoxx50,crash,2014-09-04,2014-10-16,-0.028225081808707985,0.0017749181912920242,-0.03118407735577482,-0.0011840773557747948,-0.003875471987426419,0.026124528012573544,2014Q3
eu_stoxx50,crash,2015-07-20,2015-09-24,-0.10649560174427697,-0.07649560174427698,-0.09578258058519229,-0.06578258058519222,-0.09183016083100959,-0.06183016083100957,2015Q3
eu_stoxx50,crash,2020-02-19,2020-03-18,-0.1665024442937551,-0.13650244429375508,-0.13015916289313928,-0.1001591628931393,-0.07366258023585609,-0.04366258023585612,2020Q1
eu_stoxx50,crash,2022-03-29,2022-06-16,0.00024705927917507514,0.03024705927917505,0.018353640219376684,0.04835364021937668,-0.010669771181332721,0.01933022881866729,2022Q1
eu_stoxx50,crash,2025-03-03,2025-04-09,-0.029747991600285406,0.00025200839971459277,-0.022626135789013475,0.007373864210986551,0.013595712251010158,0.04359571225101014,2025Q1
eu_stoxx50,placebo,2023-03-30,2023-03-30,0.028216816112089104,,0.02134688459010022,,0.03129486351281324,,2023Q1
fr_cac40,crash,2000-09-04,2000-10-18,0.05883737718784448,0.08883737718784447,0.0522852906120795,0.08228529061207948,0.07403999368854441,0.1040399936885444,2000Q3
fr_cac40,crash,2001-05-22,2001-07-25,0.08148335400681464,0.11148335400681464,0.0759573033833769,0.10595730338337694,0.07550600393983614,0.10550600393983617,2001Q2
fr_cac40,crash,2002-08-22,2002-10-09,0.023861069948512323,0.05386106994851234,0.01900798896168319,0.049007988961683215,-0.03888644728890684,-0.008886447288906826,2002Q3
fr_cac40,crash,2006-05-09,2006-06-14,0.03440293736671436,0.06440293736671439,0.03937456976598573,0.06937456976598579,0.046577033594298094,0.0765770335942981,2006Q2
fr_cac40,crash,2007-07-16,2007-08-16,-0.09429928203373214,-0.06429928203373216,-0.07988485862204034,-0.049884858622040326,-0.02961254235294981,0.00038745764705017116,2007Q3
fr_cac40,crash,2008-05-19,2008-07-15,-0.10733446472023833,-0.07733446472023833,-0.09434144944129276,-0.06434144944129275,-0.07057875837311064,-0.04057875837311072,2008Q2
fr_cac40,crash,2009-01-06,2009-03-09,0.010102267205316784,0.04010226720531675,6.813378754837452e-05,0.030068133787548433,-0.03238493670072616,-0.0023849367007262256,2009Q1
fr_cac40,crash,2010-01-08,2010-02-05,0.04037029238609897,0.070370292386099,0.042931583376757294,0.07293158337675726,0.009851271358137787,0.03985127135813784,2010Q1
fr_cac40,crash,2011-02-18,2011-03-16,0.0541285012030269,0.08412850120302695,0.04942803713717661,0.0794280371371766,0.06744804567945799,0.09744804567945793,2011Q1
fr_cac40,crash,2011-10-27,2011-11-24,-0.03228778849169214,-0.0022877884916921443,-0.024877597490816403,0.00512240250918361,-0.14078970019598494,-0.110789700195985,2011Q4
fr_cac40,crash,2013-05-22,2013-06-24,0.010598298777750597,0.0405982987777506,0.019806036846679333,0.049806036846679315,0.0534097108674186,0.0834097108674186,2013Q2
fr_cac40,crash,2014-09-04,2014-10-16,0.013085755755264805,0.043085755755264785,0.0020277144167845317,0.03202771441678447,-0.05569077159399745,-0.025690771593997415,2014Q3
fr_cac40,crash,2015-05-27,2015-07-07,-0.008553935161454048,0.02144606483854587,-0.015369615478537916,0.014630384521462128,0.009214970009025278,0.03921497000902535,2015Q2
fr_cac40,crash,2016-05-30,2016-06-27,0.0005537196492606533,0.030553719649260597,0.005799171861392366,0.03579917186139245,-0.03840811965811969,-0.00840811965811969,2016Q2
fr_cac40,crash,2018-09-27,2018-12-20,0.05485745148645451,0.08485745148645447,0.04885689561502258,0.07885689561502258,0.04951312543093273,0.07951312543093271,2018Q3
fr_cac40,crash,2020-02-19,2020-03-18,-0.13672622543757657,-0.10672622543757657,-0.11058750799904142,-0.08058750799904141,0.05346834648344914,0.08346834648344913,2020Q1
fr_cac40,crash,2022-03-29,2022-06-17,0.035617213612417264,0.06561721361241732,0.0427882788657837,0.07278827886578375,-0.0039448362520050255,0.026055163747994974,2022Q1
fr_cac40,placebo,2023-03-30,2023-03-30,0.03580757633118082,,0.00937030625415335,,0.03644605322159504,,2023Q1
fr_cac40,placebo,2025-05-05,2025-05-05,-0.016064824870543212,,-0.014776752928766512,,-0.03695375807398707,,2025Q2
hk_hsi,crash,2000-11-07,2000-11-30,-0.0029102660805071455,0.027089733919492875,0.021246054481696253,0.05124605448169624,-0.060146970975773685,-0.03014697097577367,2000Q4
hk_hsi,crash,2002-01-07,2002-02-07,0.15425428895855084,0.18425428895855087,0.1309535046304999,0.16095350463049987,0.18898406808915838,0.21898406808915846,2002Q1
hk_hsi,crash,2002-08-22,2002-10-10,-0.004556545953695104,0.025443454046304898,-0.008734538732782265,0.02126546126721775,-0.02141432641432642,0.008585673585673572,2002Q3
hk_hsi,crash,2004-02-18,2004-05-17,0.10871108197886574,0.13871108197886575,0.10105475509496402,0.131054755094964,0.043099144453093007,0.07309914445309303,2004Q1
hk_hsi,crash,2006-05-08,2006-06-13,-0.005872803487907951,0.024127196512092042,0.0010637828454466425,0.03106378284544664,-0.02349646349011473,0.0065035365098852545,2006Q2
hk_hsi,crash,2007-01-24,2007-03-05,0.02088674521072994,0.05088674521072993,0.02257558825091989,0.05257558825091986,0.012841045488644853,0.04284104548864487,2007Q1
hk_hsi,crash,2007-07-24,2007-08-17,-0.14644523028974396,-0.116445230289744,-0.10275296216009726,-0.07275296216009723,-0.12299529687830603,-0.092995296878306,2007Q3
hk_hsi,crash,2008-05-06,2008-07-15,-0.05151326694440743,-0.021513266944407416,-0.04488901638924616,-0.014889016389246158,0.02323677257301368,0.053236772573013645,2008Q2
hk_hsi,crash,2008-12-11,2009-03-09,-0.014052239911391429,0.015947760088608553,-0.019951014422482177,0.01004898557751783,0.0028524866866001717,0.03285248668660015,2008Q4
hk_hsi,crash,2010-01-06,2010-02-08,0.05412423778224552,0.08412423778224552,0.04784334511120105,0.0778433451112011,0.09518442313500454,0.12518442313500464,2010Q1
hk_hsi,crash,2011-10-28,2011-11-25,0.009184436884400321,0.03918443688440029,0.01792432070578784,0.0479243207057879,0.005850036310820632,0.03585003631082063,2011Q4
hk_hsi,crash,2012-05-02,2012-06-04,0.015699142653893,0.045699142653893014,0.013994716082127611,0.04399471608212761,0.015310694128768131,0.04531069412876811,2012Q2
hk_hsi,crash,2013-05-20,2013-06-24,-0.017491446105023133,0.012508553894976866,-0.015479911962950732,0.01452008803704925,-0.0038951512410283994,0.0261048487589716,2013Q2
hk_hsi,crash,2018-01-26,2018-02-12,0.07981779136617435,0.10981779136617438,0.08227357889981886,0.1122735788998189,0.15140516477737573,0.18140516477737573,2018Q1
hk_hsi,crash,2019-07-02,2019-08-13,-0.004265033999414446,0.025734966000585568,0.00024372389111048295,0.03024372389111048,-0.012476720375152133,0.017523279624847857,2019Q3
hk_hsi,crash,2020-01-17,2020-03-23,-0.18569442552910964,-0.15569442552910961,-0.16244413545944902,-0.13244413545944905,-0.1407805735930736,-0.11078057359307354,2020Q1
hk_hsi,crash,2021-02-17,2021-05-13,0.004712147342382273,0.03471214734238227,-0.004152260934835186,0.025847739065164823,0.016957266227605426,0.046957266227605404,2021Q1
hk_hsi,crash,2021-10-20,2021-12-20,0.05509737133421876,0.08509737133421878,0.05217367227471839,0.08217367227471838,0.044514291317460646,0.07451429131746061,2021Q4
hk_hsi,crash,2022-06-28,2022-09-22,0.06014450963278063,0.0901445096327806,0.04778856087094315,0.07778856087094317,0.11821541928709867,0.14821541928709875,2022Q2
hk_hsi,crash,2023-01-27,2023-03-20,0.0846731334121867,0.1146731334121867,0.07996117344296781,0.10996117344296781,0.09519259275756593,0.12519259275756592,2023Q1
hk_hsi,crash,2023-07-31,2023-10-24,0.02049712666702541,0.05049712666702543,0.021204218836313887,0.051204218836313854,-0.001420308040850406,0.02857969195914957,2023Q3
hk_hsi,crash,2024-10-07,2024-11-25,-0.031297622729801924,-0.0012976227298019949,-0.03623337705801524,-0.00623337705801523,-0.1373028800127646,-0.10730288001276464,2024Q4
hk_hsi,placebo,2015-07-27,2015-07-27,0.07522219279947133,,0.0682469436378565,,0.06799806648420148,,2015Q3
hk_hsi,placebo,2016-02-18,2016-02-18,-0.01253534748736429,,0.00132072857288347,,0.021137227070557284,,2016Q1
in_nifty50,crash,2008-08-11,2008-10-27,-0.09723641109070003,-0.06723641109070001,-0.07291838184199108,-0.04291838184199104,-0.09350034586570087,-0.06350034586570086,2008Q3
in_nifty50,crash,2009-02-13,2009-03-09,0.037052131504218294,0.0670521315042183,0.020856813821984607,0.050856813821984634,-0.025729374791874794,0.004270625208125212,2009Q1
in_nifty50,crash,2009-10-16,2009-11-03,0.04620546065999602,0.07620546065999603,0.05359224743224469,0.08359224743224467,0.012476966630930043,0.042476966630930035,2009Q4
in_nifty50,crash,2011-01-03,2011-02-10,-0.01171120153965883,0.018288798460341173,0.005667962171052661,0.03566796217105264,-0.004892375641214641,0.02510762435878536,2011Q1
