datetime,R,mean_corr,index
2010-05-03 10:12:00-04:00,0.2803891756106424,0.11595901185822798,1.003201618640749
2010-05-03 10:13:00-04:00,0.6096488820638188,0.12290177698919436,1.0038296936865712
2010-05-03 10:14:00-04:00,0.5572098688243898,0.13088104153631913,1.0038268696077057
2010-05-03 10:15:00-04:00,0.246649664911807,0.1359939437437228,1.0040467861997977
2010-05-03 10:16:00-04:00,0.4131742467840069,0.14414623754810538,1.0040183359786656
2010-05-03 10:17:00-04:00,0.3436864722420733,0.13424799055442285,1.0037046165328218
2010-05-03 10:18:00-04:00,0.11751994700326517,0.13203021789246933,1.0036743391496303
2010-05-03 10:19:00-04:00,0.24881399128446208,0.13562110072138195,1.0037032767009522
2010-05-03 10:20:00-04:00,0.4788325128757751,0.13953313464050066,1.0040063932250771
2010-05-03 10:21:00-04:00,0.3978401101163625,0.14599029098894253,1.0038256267488768
2010-05-03 10:22:00-04:00,0.3015650882093832,0.1489636612523425,1.0039274574278687
2010-05-03 10:23:00-04:00,0.5353832438483066,0.15269280057397797,1.0041400914742606
2010-05-03 10:24:00-04:00,0.1874774134895691,0.13579351810911428,1.004079674065065
2010-05-03 10:25:00-04:00,0.5660808081331622,0.1369516918720312,1.0042623879683028
2010-05-03 10:26:00-04:00,0.7161091238634298,0.16723944642808317,1.0037101331115899
2010-05-03 10:27:00-04:00,0.40613466874638876,0.1737539998870049,1.0035156839235078
2010-05-03 10:28:00-04:00,0.27872502653708175,0.17559153841936442,1.0036237119237463
2010-05-03 10:29:00-04:00,0.3172626433158002,0.18200555931746448,1.003502360744179
2010-05-03 10:30:00-04:00,0.2949147634664172,0.18687707010589857,1.0032260130756976
2010-05-03 10:31:00-04:00,0.28201877168442707,0.19581924415973667,1.0028880005613026
2010-05-03 10:32:00-04:00,0.46951235277010067,0.17961795501902808,1.002648916864818
2010-05-03 10:33:00-04:00,0.47039857542837654,0.18010246562275384,1.0025868349032148
2010-05-03 10:34:00-04:00,0.3429455599394617,0.17790733672643413,1.0028292292867182
2010-05-03 10:35:00-04:00,0.5452606540745699,0.1810731997867109,1.003009168927639
2010-05-03 10:36:00-04:00,0.7282301865738159,0.19659343379790048,1.0034385931460212
2010-05-03 10:37:00-04:00,0.5321186848639754,0.19585095386660548,1.0027164633381782
2010-05-03 10:38:00-04:00,0.7310928775628822,0.20580435435678532,1.0030572915594245
2010-05-03 10:39:00-04:00,0.5351473039530766,0.20984938152059926,1.0033930366078316
2010-05-03 10:40:00-04:00,0.20076118096013323,0.2074833298899271,1.0035073686456182
2010-05-03 10:41:00-04:00,0.39279440169383056,0.20933771001788354,1.0036792575512596
2010-05-03 10:42:00-04:00,0.4057648405175408,0.2078304670815632,1.0036277873389083
2010-05-03 10:43:00-04:00,0.13265495363578836,0.18165655711565523,1.003461204614454
2010-05-03 10:44:00-04:00,0.2346770183399622,0.18336667748216684,1.0035386413404261
2010-05-03 10:45:00-04:00,0.6788986875449288,0.18539241436747977,1.0034124863555982
2010-05-03 10:46:00-04:00,0.728152817028425,0.23633280357894154,1.0024656427665337
2010-05-03 10:47:00-04:00,0.5901982751768012,0.24044439684710542,1.0020268656199236
2010-05-03 10:48:00-04:00,0.5897981453376603,0.24241329225553512,1.0022459946492601
2010-05-03 10:49:00-04:00,0.2748003062529172,0.24638058172678823,1.0024217537206614
2010-05-03 10:50:00-04:00,0.16533373461867037,0.24259658902420628,1.0024825985852044
2010-05-03 10:51:00-04:00,0.3642822792789052,0.23796844824358923,1.0022515451109018
2010-05-03 10:52:00-04:00,0.6183798345229338,0.25316322311067446,1.0016426137709693
2010-05-03 10:53:00-04:00,0.5835470861420424,0.250906280205197,1.0016417537463105
2010-05-03 10:54:00-04:00,0.5691782471021742,0.2719298471562505,1.0020378832931118
2010-05-03 10:55:00-04:00,0.2687675628258118,0.2636398843990462,1.001986172620083
2010-05-03 10:56:00-04:00,0.38218273579660567,0.2509440202956743,1.0015825862976246
2010-05-03 10:57:00-04:00,0.4978959869548637,0.24407691895153097,1.0015371904166483
2010-05-03 10:58:00-04:00,0.47483017598490784,0.24957335117696391,1.001851859340133
2010-05-03 10:59:00-04:00,0.16665395980797734,0.24443375439136283,1.0019152514301857
2010-05-03 11:00:00-04:00,0.4783001901118493,0.23797940843301765,1.0018911352283972
2010-05-03 11:01:00-04:00,0.49528778505489035,0.24385173363952986,1.0024092013800463
2010-05-03 11:02:00-04:00,0.29394001589638724,0.2471879095920212,1.0021355794428812
2010-05-03 11:03:00-04:00,0.48788481637373937,0.25579086430555625,1.0024842367170343
2010-05-03 11:04:00-04:00,0.4213847642090213,0.25470831495961177,1.0023572436093833
2010-05-03 11:05:00-04:00,0.17247022659711628,0.25497356300429874,1.0021617866346162
2010-05-03 11:06:00-04:00,0.3280304297376178,0.24070101599106936,1.0021576946575876
2010-05-03 11:07:00-04:00,0.37927640797621626,0.2224355598823342,1.0024878073913845
2010-05-03 11:08:00-04:00,0.48679870277878967,0.2146595456894121,1.0021882275797545
2010-05-03 11:09:00-04:00,0.6947924754192089,0.21100813437391575,1.0019084914735692
2010-05-03 11:10:00-04:00,0.4974134493636961,0.22686644638866799,1.0023264667626484
2010-05-03 11:11:00-04:00,0.34368736827987406,0.22173729014153873,1.0021988067821954
2010-05-03 11:12:00-04:00,0.7557197227601091,0.25196579232455174,1.0028299768148867
2010-05-03 11:13:00-04:00,0.4282850823627946,0.2591190012330456,1.002528626915977
2010-05-03 11:14:00-04:00,0.6258532976713548,0.2664879424525291,1.0027893777026893
2010-05-03 11:15:00-04:00,0.6336995545744667,0.27634714278802625,1.0032515218222717
2010-05-03 11:16:00-04:00,0.39776161479551575,0.215705137527552,1.0033520586592852
2010-05-03 11:17:00-04:00,0.032926041840974286,0.2026571700481003,1.0033451687348853
2010-05-03 11:18:00-04:00,0.3493327920411654,0.20604311405906492,1.003514411926315
2010-05-03 11:19:00-04:00,0.2062626218024893,0.20535182058360107,1.0036598749580057
2010-05-03 11:20:00-04:00,0.48996132489270033,0.20883518711053337,1.0040228829999511
2010-05-03 11:21:00-04:00,0.5099596052577073,0.20950022625326983,1.0040396470141102
2010-05-03 11:22:00-04:00,0.2615933549360947,0.19044561502435337,1.0038566599444485
2010-05-03 11:23:00-04:00,0.4277332894949773,0.19690316551014683,1.0036255141490604
2010-05-03 11:24:00-04:00,0.6527603371279334,0.2020141832501686,1.0040829188912477
2010-05-03 11:25:00-04:00,0.6433711228191842,0.20578344120764652,1.0042462267112438
2010-05-03 11:26:00-04:00,0.19166702106443367,0.19616925511740552,1.0040257791510034
2010-05-03 11:27:00-04:00,0.07376623227627059,0.20494517943001178,1.0037789791286778
2010-05-03 11:28:00-04:00,0.4642635259863695,0.20272313691034868,1.003952526051635
2010-05-03 11:29:00-04:00,0.35409496353133485,0.20275879224195753,1.004206070553934
2010-05-03 11:30:00-04:00,0.3059584236485587,0.20534507738224872,1.0043650086809819
2010-05-03 11:31:00-04:00,0.42891307777947557,0.20791740871831382,1.0041203090149493
2010-05-03 11:32:00-04:00,0.5307549608983059,0.1958238244187988,1.004184302963455
2010-05-03 11:33:00-04:00,0.42402375979379964,0.19203103638706562,1.0043035085742842
2010-05-03 11:34:00-04:00,0.4646273923024964,0.20134938391276397,1.0040328917444479
2010-05-03 11:35:00-04:00,0.5305195513433779,0.19994325138736566,1.0043092917793854
2010-05-03 11:36:00-04:00,0.2167358481970646,0.20881875674630504,1.0041003221031406
2010-05-03 11:37:00-04:00,0.5556519957240719,0.20830225920027556,1.0044162103880139
2010-05-03 11:38:00-04:00,0.4812723386298709,0.20472050854643775,1.0045327225950058
2010-05-03 11:39:00-04:00,0.4047218169653426,0.20810326156242065,1.0042516187347317
2010-05-03 11:40:00-04:00,0.22540455485276398,0.20087690106800182,1.0041597648330975
2010-05-03 11:41:00-04:00,0.23244034877389744,0.19620728324837095,1.004253958747388
2010-05-03 11:42:00-04:00,0.09564945765953635,0.1660942864605578,1.0042121027071458
2010-05-03 11:43:00-04:00,0.519412648450334,0.1633896386171391,1.0040151250256357
2010-05-03 11:44:00-04:00,0.6715197989133629,0.16647173747763805,1.0043039393486917
2010-05-03 11:45:00-04:00,0.5536857614356075,0.15764681042873568,1.0045735569573058
2010-05-03 11:46:00-04:00,0.7117877984356057,0.18563870377650865,1.0051057434495079
2010-05-03 11:47:00-04:00,0.7160827673775568,0.18971157981362605,1.0052616767082927
2010-05-03 11:48:00-04:00,0.3697603286269723,0.20137980666913827,1.0049823509040632
2010-05-03 11:49:00-04:00,0.21790244494543967,0.20415607485770962,1.0050424054800253
2010-05-03 11:50:00-04:00,0.3539676705240568,0.19665431291859284,1.0050971916765572
2010-05-03 11:51:00-04:00,0.5840687239880195,0.2092518391725518,1.0055138025435717
2010-05-03 11:52:00-04:00,0.5233342133982221,0.2225970551051774,1.0050144250541273
2010-05-03 11:53:00-04:00,0.6309455764318805,0.2200868885319741,1.0052929131416832
2010-05-03 11:54:00-04:00,0.5872123883845182,0.20460131617386784,1.0053601689134652
2010-05-03 11:55:00-04:00,0.561454701681771,0.20761370955798925,1.005167169838879
2010-05-03 11:56:00-04:00,0.6365534281761815,0.22593731229269917,1.0057751870715903
2010-05-03 11:57:00-04:00,0.34202295930747495,0.22777614504287802,1.0057722166721983
2010-05-03 11:58:00-04:00,0.5660770382930709,0.22471306248433806,1.0057472520597996
2010-05-03 11:59:00-04:00,0.4021802731510449,0.2435266033978461,1.00537943838562
2010-05-03 12:00:00-04:00,0.36627073376961433,0.24403099631125996,1.0055117193981435
2010-05-03 12:01:00-04:00,0.6357363659594082,0.28115318017442026,1.0048392218297
2010-05-03 12:02:00-04:00,0.7337454857071349,0.28395979167646146,1.0048890125283514
2010-05-03 12:03:00-04:00,0.45987830844231603,0.28448004789582587,1.0051182794740607
2010-05-03 12:04:00-04:00,0.33868683864158544,0.28469302490709114,1.0052929138895836
2010-05-03 12:05:00-04:00,0.26076840678453456,0.2776630017110706,1.005316234251912
2010-05-03 12:06:00-04:00,0.10537379203733373,0.2727344445473002,1.0052094467949804
2010-05-03 12:07:00-04:00,0.3978628786974971,0.27151246187443084,1.005053166435383
2010-05-03 12:08:00-04:00,0.5206985450593075,0.28100083701572287,1.005349504679817
2010-05-03 12:09:00-04:00,0.38205314811257296,0.2811356826454555,1.0050200363889472
2010-05-03 12:10:00-04:00,0.7630292198434017,0.2896761940286592,1.0051805031518686
2010-05-03 12:11:00-04:00,0.4330816090181261,0.3030600686646513,1.005340977189925
2010-05-03 12:12:00-04:00,0.37154528141520227,0.30405320378813294,1.0055329343766244
2010-05-03 12:13:00-04:00,0.48440503800682894,0.3115684734277008,1.0051862153630746
2010-05-03 12:14:00-04:00,0.7621469344778167,0.3074162015863598,1.0050529549873055
2010-05-03 12:15:00-04:00,0.4365932495427685,0.3015187987930868,1.0050605287995424
2010-05-03 12:16:00-04:00,0.8067416716965621,0.2845445853714901,1.0054240648476338
2010-05-03 12:17:00-04:00,0.3220839997343935,0.283569334240177,1.005512056371014
2010-05-03 12:18:00-04:00,0.8357405037273595,0.2794840088928391,1.0056682320094075
2010-05-03 12:19:00-04:00,0.5825938875137754,0.29623112160519477,1.0061734592797422
2010-05-03 12:20:00-04:00,0.7217338331018832,0.29492000857378,1.0063284388698952
2010-05-03 12:21:00-04:00,0.9024599515360546,0.4093791887864185,1.007666385787411
2010-05-03 12:22:00-04:00,0.5881407991193911,0.3830139197828292,1.007805966927497
2010-05-03 12:23:00-04:00,0.6517496105182929,0.39134152569641656,1.00832775628977
2010-05-03 12:24:00-04:00,0.44378647885721045,0.3931637424956311,1.0082354004232927
2010-05-03 12:25:00-04:00,0.7834945113753584,0.42496671721161244,1.0091473684795258
2010-05-03 12:26:00-04:00,0.8855140880702164,0.41635944871083613,1.0093369502919232
2010-05-03 12:27:00-04:00,0.18836027148433107,0.4153800703496448,1.0091143809758483
2010-05-03 12:28:00-04:00,0.6369750446394754,0.4129529263516231,1.0094808974751275
2010-05-03 12:29:00-04:00,0.17654739166052172,0.3920123742631747,1.009473666623633
2010-05-03 12:30:00-04:00,0.767610772444975,0.39634515137400644,1.0099129763149122
2010-05-03 12:31:00-04:00,0.3406253150904367,0.36408865609524904,1.0096931916852925
2010-05-03 12:32:00-04:00,0.6162814650594457,0.3610947857937432,1.0098906612763752
2010-05-03 12:33:00-04:00,0.6361387593113709,0.3967480091885015,1.0093221444294362
2010-05-03 12:34:00-04:00,0.6454088765177544,0.39637220389067074,1.0097624716281814
2010-05-03 12:35:00-04:00,0.5946683080626741,0.39784762100104726,1.0097309442020233
2010-05-03 12:36:00-04:00,0.20711739690067324,0.393347788817076,1.009726931581312
2010-05-03 12:37:00-04:00,0.28993754945230893,0.39435562998572016,1.0095204281875432
2010-05-03 12:38:00-04:00,0.7480731183772381,0.4013422271162453,1.010204101993335
2010-05-03 12:39:00-04:00,0.6884788360032144,0.4048216162334497,1.0098431615412398
2010-05-03 12:40:00-04:00,0.5447113283458144,0.40347645914770813,1.0100177772923453
2010-05-03 12:41:00-04:00,0.8352342324196507,0.40310167427286026,1.0101902437858221
2010-05-03 12:42:00-04:00,0.4599530719814659,0.41931128659188066,1.0098044573474363
2010-05-03 12:43:00-04:00,0.02965189057529884,0.40738524228974216,1.0097358225833468
2010-05-03 12:44:00-04:00,0.3252812217082676,0.40076444227120284,1.0098261612053197
2010-05-03 12:45:00-04:00,0.19822168105414154,0.40802209429950265,1.009687277478476
2010-05-03 12:46:00-04:00,0.7059388259449292,0.41027637177500315,1.0098145806939633
2010-05-03 12:47:00-04:00,0.7769882772758362,0.42044911269901736,1.0105065307027352
2010-05-03 12:48:00-04:00,0.5031041450854463,0.4143310511469945,1.0103648997927546
2010-05-03 12:49:00-04:00,0.40199120027265617,0.4226071887958386,1.0100896676594846
2010-05-03 12:50:00-04:00,0.25912520802630445,0.422909863683,1.0100688277724972
2010-05-03 12:51:00-04:00,0.34649428872130883,0.3334035892930804,1.010066932966019
2010-05-03 12:52:00-04:00,0.38417711158322565,0.34743889938889105,1.0097878764707822
2010-05-03 12:53:00-04:00,0.4504205541857767,0.3301496476710375,1.0098323281773287
2010-05-03 12:54:00-04:00,0.5168896639565793,0.3321246338154262,1.0101914312300817
2010-05-03 12:55:00-04:00,0.5298557764085792,0.287273869734004,1.0104469467083321
2010-05-03 12:56:00-04:00,0.5874692789648005,0.2911351748849598,1.0108289577129819
2010-05-03 12:57:00-04:00,0.6506987760735121,0.2910066871169547,1.010772270651088
2010-05-03 12:58:00-04:00,0.24609539940907801,0.2847772245920725,1.0108743875006883
2010-05-03 12:59:00-04:00,0.7213902012967875,0.2894173327481583,1.0111941186137892
2010-05-03 13:00:00-04:00,0.7638290749534475,0.28181291837851913,1.0110979411581043
2010-05-03 13:01:00-04:00,0.7051265312589239,0.312280821524086,1.0105016601992427
2010-05-03 13:02:00-04:00,0.5926448200339796,0.3198817511354277,1.010176607493102
2010-05-03 13:03:00-04:00,0.3245912436910494,0.28737986025639634,1.0102343045340796
2010-05-03 13:04:00-04:00,0.4107000813605713,0.26849781978532344,1.0104054102715982
2010-05-03 13:05:00-04:00,0.35497134609173764,0.2692376427817187,1.0103232367086643
2010-05-03 13:06:00-04:00,0.34723237773077914,0.2728359107765057,1.0104399592296707
2010-05-03 13:07:00-04:00,0.6014419998847633,0.2655498305172744,1.0103805234664431
2010-05-03 13:08:00-04:00,0.42072276440594036,0.24483332633506694,1.010038277321015
2010-05-03 13:09:00-04:00,0.18885322671535168,0.23349542545375454,1.0100736137323554
2010-05-03 13:10:00-04:00,0.06992016942763796,0.2346345501779406,1.010017207193369
2010-05-03 13:11:00-04:00,0.19628830273869852,0.23402565900047692,1.0099226638384562
2010-05-03 13:12:00-04:00,0.5066647925789085,0.22330188623373048,1.0101759237290429
2010-05-03 13:13:00-04:00,0.6029833164234387,0.22364949426660222,1.010202862695624
2010-05-03 13:14:00-04:00,0.23426120859466454,0.22736191658902877,1.0102604083708115
2010-05-03 13:15:00-04:00,0.5849284103058644,0.23014806236337018,1.010208213572368
2010-05-03 13:16:00-04:00,0.35811709938000946,0.2342593807332422,1.0099275563755397
2010-05-03 13:17:00-04:00,0.47311698589283024,0.20114294657913184,1.0101769621495116
2010-05-03 13:18:00-04:00,0.44072562482373034,0.20862830179555983,1.0101101875823604
2010-05-03 13:19:00-04:00,0.25993530253530633,0.20826316322162508,1.0098771481768516
2010-05-03 13:20:00-04:00,0.41341244366208707,0.20813461146749065,1.00985729703925
2010-05-03 13:21:00-04:00,0.4646472307713364,0.21744893799364717,1.0100363443577887
2010-05-03 13:22:00-04:00,0.5849849338468158,0.221431917014368,1.0103925008430228
2010-05-03 13:23:00-04:00,0.44082803332664927,0.22460439777842472,1.010350933637985
2010-05-03 13:24:00-04:00,0.29799533942204537,0.2144773703021271,1.0104499788931403
2010-05-03 13:25:00-04:00,0.5653209221663869,0.20569637794630985,1.0105108179137938
2010-05-03 13:26:00-04:00,0.1990507340820779,0.19372008310936964,1.0105107348775586
2010-05-03 13:27:00-04:00,0.36269350539774997,0.19724813071624672,1.0103093070388816
2010-05-03 13:28:00-04:00,0.2811515620394771,0.19407139270105872,1.0102466998608473
2010-05-03 13:29:00-04:00,0.1250115454647324,0.18179940565672176,1.0102323485398956
2010-05-03 13:30:00-04:00,0.5912383650403098,0.19010064530924364,1.010452550737378
2010-05-03 13:31:00-04:00,0.38530227297624375,0.14120242203005803,1.010425367941562
2010-05-03 13:32:00-04:00,0.8081420675954528,0.135177610742173,1.0106832245503745
2010-05-03 13:33:00-04:00,0.8406660535040698,0.1560270176994384,1.0110435166236216
2010-05-03 13:34:00-04:00,0.48000802824961913,0.1748734837553882,1.0107055580359119
2010-05-03 13:35:00-04:00,0.31381924834184627,0.17979803001218406,1.0105349263442769
2010-05-03 13:36:00-04:00,0.5057169776667904,0.18169281835936776,1.010436662402637
2010-05-03 13:37:00-04:00,0.45377903739869124,0.19362873012077927,1.0107174988452061
2010-05-03 13:38:00-04:00,0.33780376641272203,0.17009577029783515,1.0108363631918569
2010-05-03 13:39:00-04:00,0.6318605732171408,0.2146276302462139,1.0114663071283663
2010-05-03 13:40:00-04:00,0.5539764635891629,0.21364554090292784,1.0116851107796656
2010-05-03 13:41:00-04:00,0.6443440564457982,0.21325611942127776,1.0115567111657529
2010-05-03 13:42:00-04:00,0.4207224383204624,0.2096081512719294,1.0116561895530096
2010-05-03 13:43:00-04:00,0.7797943926180618,0.20715713154085044,1.0115270904023181
2010-05-03 13:44:00-04:00,0.5523777382982301,0.2373683514876035,1.0110472698919155
2010-05-03 13:45:00-04:00,0.381736992455443,0.23342303006245627,1.011167949079147
2010-05-03 13:46:00-04:00,0.35851215281805426,0.23132242382699977,1.0109449524133383
2010-05-03 13:47:00-04:00,0.5606471597944782,0.23654914385809162,1.0112346012437818
2010-05-03 13:48:00-04:00,0.47851460168909327,0.2397360406565563,1.0110560443094554
2010-05-03 13:49:00-04:00,0.24302838762232332,0.2299694000205156,1.011023357938524
2010-05-03 13:50:00-04:00,0.35295056525102986,0.2288627437542679,1.010830373281651
2010-05-03 13:51:00-04:00,0.32813112221862656,0.22615262872842914,1.0107835425686431
2010-05-03 13:52:00-04:00,0.5330893207616396,0.2193917796508366,1.0109849367693955
2010-05-03 13:53:00-04:00,0.3267274676990715,0.22336841088616205,1.0107935109346746
2010-05-03 13:54:00-04:00,0.10381647046591934,0.2211035936314953,1.0107712249157395
2010-05-03 13:55:00-04:00,0.10078572123094738,0.22421462281883567,1.0106741330344964
2010-05-03 13:56:00-04:00,0.5133034162576616,0.2287683446176266,1.0109391498143456
2010-05-03 13:57:00-04:00,0.7596126597007028,0.2229285357353756,1.0110681750763628
2010-05-03 13:58:00-04:00,0.2667231465976337,0.24055025578351844,1.0107528138420088
2010-05-03 13:59:00-04:00,0.557445509091853,0.2449066035577113,1.0109457944824853
2010-05-03 14:00:00-04:00,0.6672573471392929,0.2641638310082676,1.0104113685638332
2010-05-03 14:01:00-04:00,0.4613671317907258,0.2683442407376912,1.010184009852623
2010-05-03 14:02:00-04:00,0.28651163852577577,0.2613546880903867,1.0103177302564894
2010-05-03 14:03:00-04:00,0.12477870631146913,0.24654815543486247,1.010344929232119
2010-05-03 14:04:00-04:00,0.20081419693975344,0.23621998627626342,1.0104044697153827
2010-05-03 14:05:00-04:00,0.39470908209865496,0.24153428750154662,1.0101014583634103
2010-05-03 14:06:00-04:00,0.45122764078155914,0.2371869105406041,1.0099242841263325
2010-05-03 14:07:00-04:00,0.4400114352391625,0.23565365024012166,1.0101008370539861
2010-05-03 14:08:00-04:00,0.27756194295893155,0.23760618460519278,1.009986329160727
2010-05-03 14:09:00-04:00,0.2815976526782141,0.19697129022929802,1.0097564230058336
2010-05-03 14:10:00-04:00,0.4559787438056359,0.18701960759558353,1.0096574841264103
2010-05-03 14:11:00-04:00,0.47596449418399733,0.2005566584607716,1.009964377552415
2010-05-03 14:12:00-04:00,0.16285139197961393,0.19580417475577697,1.0099050197071429
2010-05-03 14:13:00-04:00,0.2503193391754892,0.2007011360214995,1.0097818212594478
2010-05-03 14:14:00-04:00,0.6014479570755399,0.1896911135442378,1.0099586557472475
2010-05-03 14:15:00-04:00,0.4079509658364164,0.1944108952971974,1.0101863064867629
2010-05-03 14:16:00-04:00,0.532511400617508,0.20316624098693548,1.0104821377285993
2010-05-03 14:17:00-04:00,0.6390271241090921,0.1829243503221026,1.0103939987668538
2010-05-03 14:18:00-04:00,0.30142314989297236,0.18186064139333025,1.010257235665578
2010-05-03 14:19:00-04:00,0.4467155665638752,0.18800672763772644,1.0104282317279691
2010-05-03 14:20:00-04:00,0.39785853270201665,0.18531213165240076,1.0105330326273918
2010-05-03 14:21:00-04:00,0.707788935513889,0.22021815046679094,1.0110533949733957
2010-05-03 14:22:00-04:00,0.5665970261524184,0.21120816388113792,1.011023059532785
2010-05-03 14:23:00-04:00,0.32651462132778414,0.2085957390932178,1.0111837264265668
2010-05-03 14:24:00-04:00,0.5426301146264314,0.20708125711296876,1.0111612047109986
2010-05-03 14:25:00-04:00,0.18292337278673385,0.2071915983625532,1.0109927750275012
2010-05-03 14:26:00-04:00,0.5726730200353549,0.20659459419973772,1.011230221724487
2010-05-03 14:27:00-04:00,0.502782999734723,0.20589422703323113,1.0110261032827053
2010-05-03 14:28:00-04:00,0.07662904684668846,0.1946752163973342,1.011021703512242
2010-05-03 14:29:00-04:00,0.4621936867673345,0.1945753093591628,1.0111590046260839
2010-05-03 14:30:00-04:00,0.36639699800263875,0.16178736714671568,1.0110863311689688
2010-05-03 14:31:00-04:00,0.390560939796023,0.1492547550434645,1.0109869123955024
2010-05-03 14:32:00-04:00,0.14092257889361587,0.15099302238693788,1.0108664504140303
2010-05-03 14:33:00-04:00,0.5049457598846625,0.15303841480616895,1.0109950219583388
2010-05-03 14:34:00-04:00,0.46874714136896134,0.17062561523906658,1.01066091938831
2010-05-03 14:35:00-04:00,0.338697437985504,0.16654255367210324,1.0104365012281962
2010-05-03 14:36:00-04:00,0.5171420401208171,0.16856625831170777,1.0106605067293346
2010-05-03 14:37:00-04:00,0.5537125243553024,0.17270332341313796,1.0104945424458045
2010-05-03 14:38:00-04:00,0.1806425603675035,0.17501159357822807,1.0103032302719424
2010-05-03 14:39:00-04:00,0.2117490185749834,0.16460510416396132,1.010337063494049
2010-05-03 14:40:00-04:00,0.21164878894122094,0.16980019364125612,1.0101975554345866
2010-05-03 14:41:00-04:00,0.07770178938862056,0.16276351110779866,1.0100904607634462
2010-05-03 14:42:00-04:00,0.1867674380674958,0.1659490259097022,1.010030308946617
2010-05-03 14:43:00-04:00,0.15721263772660174,0.16876972654976385,1.0099176190648438
2010-05-03 14:44:00-04:00,0.22625883198977192,0.1606619246898133,1.0099003954136068
2010-05-03 14:45:00-04:00,0.186554472151801,0.15436321534365463,1.00982429375405
2010-05-03 14:46:00-04:00,0.3000608802867865,0.1400077274442562,1.0098909340478233
2010-05-03 14:47:00-04:00,0.07612965320385814,0.14425390601740082,1.00979712726562
2010-05-03 14:48:00-04:00,0.640193819243403,0.14518462741745705,1.0099143743799195
2010-05-03 14:49:00-04:00,0.5430335513296848,0.15085581020033365,1.0101203402761572
2010-05-03 14:50:00-04:00,0.3651427323515055,0.1523160783922972,1.0101989743188518
2010-05-03 14:51:00-04:00,0.2597973877190476,0.10279070355879943,1.010331451932841
2010-05-03 14:52:00-04:00,0.6095179953172504,0.13713404089529915,1.0107998731551953
2010-05-03 14:53:00-04:00,0.7025485106154888,0.1381224395771955,1.010918556953253
2010-05-03 14:54:00-04:00,0.6333742593712358,0.14104257264925132,1.0109217265392672
